;type;tfl_av;tfl_max;wfl;jfl;bet_sr_feas_pess;bet_lr_feas_pess;bet_sr_share_pess;bet_lr_share_pess;bet_sr_feas_med;bet_lr_feas_med;bet_sr_share_med;bet_lr_share_med;bet_sr_feas_opt;bet_lr_feas_opt;bet_sr_share_opt;bet_lr_share_opt;bet_sr_feas_med5YDelayMCS;bet_lr_feas_med5YDelayMCS;bet_sr_share_med5YDelayMCS;bet_lr_share_med5YDelayMCS
2285;rig;118;203;597;27851.007;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0094758298229814;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1228600239070481
2286;rig;86;95;435;20293.448;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.0
2287;rig;106;132;536;25005.26;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0094758298229814;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1228600239070481
2288;rig;361;377;1810;84439.403;1.0;1.0;0.9890581499349628;0.0003061058240329;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1403155904797356
2289;rig;51;57;261;12176.069;1.0;1.0;0.0;0.0;1.0;1.0;0.8660171512731482;0.0;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.7277849634586185;0.0
2290;rig;279;341;1401;65358.897;1.0;1.0;0.8660171512731482;4.495683610833104e-06;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1403155904797356
2291;rig;179;200;898;41893.14;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1403155904797356
2292;rig;290;560;1454;67831.432;1.0;1.0;0.8660171512731482;4.495683610833104e-06;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1403155904797356
2293;rig;476;586;2386;111310.726;1.0;1.0;0.9890581499349628;0.000349596378729;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1403155904797356
2294;rig;64;79;324;15115.12;1.0;1.0;0.0;0.0;1.0;1.0;0.8660171512731482;0.0;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.7277849634586185;0.0
2295;rig;800;948;4005;186839.673;0.0;1.0;0.0;0.9890581499349628;0.0;1.0;0.0;0.9890581499349628;1.0;1.0;0.9890581499349628;0.0108221259821914;0.0;1.0;0.0;0.8311863667487905
2296;rig;391;553;1958;91343.84;1.0;1.0;0.9890581499349628;0.0003061058240329;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1403155904797356
2297;rig;78;139;394;18380.732;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.0
2298;rig;288;363;1444;67364.916;1.0;1.0;0.8660171512731482;4.495683610833104e-06;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1403155904797356
2299;rig;302;347;1514;70630.528;1.0;1.0;0.9890581499349628;0.0003061058240329;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1403155904797356
2300;rig;85;107;428;19966.886;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.0
2301;rig;67;73;339;15814.894;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.0
2302;rig;220;281;1107;51643.325;1.0;1.0;0.0279756916987073;0.0;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1403155904797356
2303;rig;55;78;279;13015.797;1.0;1.0;0.0;0.0;1.0;1.0;0.8660171512731482;0.0;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.7277849634586185;0.0
2304;rig;72;120;363;16934.532;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.0
2305;rig;79;147;401;18707.293;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.0
2306;rig;22;29;115;5364.934;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0;1.0;1.0;0.0;0.0
2307;rig;98;125;494;23045.892;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.0
2308;rig;91;117;458;21366.434;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.0
2309;rig;38;56;195;9097.063;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0;1.0;1.0;0.0;0.0
2310;rig;50;52;255;11896.159;1.0;1.0;0.0;0.0;1.0;1.0;0.8660171512731482;0.0;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.7277849634586185;0.0
2311;rig;499;545;2500;116629.009;1.0;1.0;0.9890581499349628;0.000349596378729;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1403155904797356
2312;rig;26;27;136;6344.618;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0;1.0;1.0;0.0;0.0
2313;rig;276;289;1383;64519.168;1.0;1.0;0.0279756916987073;4.495683610833104e-06;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1403155904797356
2314;rig;46;49;232;10823.172;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.0;0.0
2315;rig;249;420;1250;58314.505;1.0;1.0;0.0279756916987073;0.0;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1403155904797356
2316;rig;48;51;246;11476.295;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.0;0.0
2317;rig;597;617;2989;139441.643;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1403155904797356
2318;rig;494;696;2479;115649.326;1.0;1.0;0.9890581499349628;0.000349596378729;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1403155904797356
2319;rig;134;168;673;31396.529;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1403155904797356
2320;rig;45;47;231;10776.52;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.0;0.0
2321;rig;90;94;453;21133.176;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.0
2322;rig;72;80;364;16981.184;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.0
2323;rig;109;144;549;25611.73;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0094758298229814;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1228600239070481
2324;rig;430;460;2152;100394.251;1.0;1.0;0.9890581499349628;0.0003061058240329;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1403155904797356
2325;rig;25;33;131;6111.36;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0;1.0;1.0;0.0;0.0
2326;rig;132;153;664;30976.665;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0094758298229814;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1228600239070481
2327;rig;24;29;124;5784.799;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0;1.0;1.0;0.0;0.0
2328;rig;22;25;114;5318.283;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0;1.0;1.0;0.0;0.0
2329;rig;34;39;175;8164.031;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0;1.0;1.0;0.0;0.0
2330;rig;372;390;2234;104219.683;1.0;1.0;0.9890581499349628;0.000349596378729;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1403155904797356
2331;rig;336;397;2023;94376.194;1.0;1.0;0.9890581499349628;0.0003061058240329;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1403155904797356
2332;rig;62;71;314;14648.604;1.0;1.0;0.0;0.0;1.0;1.0;0.8660171512731482;0.0;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.7277849634586185;0.0
2333;rig;233;301;1169;54535.725;1.0;1.0;0.0279756916987073;0.0;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1403155904797356
2334;rig;188;222;944;44039.114;1.0;1.0;0.0004108705186153;0.0;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1403155904797356
2335;rig;162;176;814;37974.405;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1403155904797356
2336;rig;148;304;746;34802.096;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1403155904797356
2337;rig;538;560;2696;125772.724;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1403155904797356
2338;rig;145;190;728;33962.367;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1403155904797356
2339;rig;277;336;1391;64892.381;1.0;1.0;0.8660171512731482;4.495683610833104e-06;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1403155904797356
2340;rig;142;189;713;33262.593;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1403155904797356
2341;rig;183;245;920;42919.475;1.0;1.0;0.0004108705186153;0.0;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1403155904797356
2342;rig;121;168;608;28364.175;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0094758298229814;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1228600239070481
2343;rig;172;209;863;40260.334;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1403155904797356
2344;rig;69;88;353;16468.016;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.0
2345;rig;173;217;871;40633.547;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1403155904797356
2346;rig;109;142;548;25565.079;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0094758298229814;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1228600239070481
2347;rig;40;45;205;9563.579;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0;1.0;1.0;0.0;0.0
2348;rig;251;393;1258;58687.717;1.0;1.0;0.0279756916987073;0.0;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1403155904797356
2349;rig;547;679;3285;153250.518;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1403155904797356
2350;rig;112;124;566;26404.808;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0094758298229814;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1228600239070481
2351;rig;337;382;1692;78934.513;1.0;1.0;0.9890581499349628;0.0003061058240329;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1403155904797356
2352;rig;155;280;782;36481.554;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1403155904797356
2353;rig;128;136;646;30136.936;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0094758298229814;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1228600239070481
2354;rig;64;86;324;15115.12;1.0;1.0;0.0;0.0;1.0;1.0;0.8660171512731482;0.0;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.7277849634586185;0.0
2355;rig;404;470;2428;113270.094;1.0;1.0;0.9890581499349628;0.000349596378729;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1403155904797356
2356;rig;115;203;580;27057.93;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0094758298229814;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1228600239070481
2357;rig;88;118;443;20666.66;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.0
2358;rig;174;263;876;40866.805;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1403155904797356
2359;rig;171;263;861;40167.031;1.0;1.0;0.0;0.0;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.8311863667487905;0.1403155904797356
2360;rig;52;54;263;12269.372;1.0;1.0;0.0;0.0;1.0;1.0;0.8660171512731482;0.0;1.0;1.0;0.9890581499349628;0.0108221259821914;1.0;1.0;0.7277849634586185;0.0
